fundname,code,link,Do_Not_Use,fund_category
"IDFC B&PSU DF - Reg. (QD)",MAG887,https://www.moneycontrol.com/mutual-funds/nav/idfc-banking-psu-debt-fund-regular-plan-qd-/MAG887,,
"IDFC Core Equity Fund (D)",MAG092,https://www.moneycontrol.com/mutual-funds/nav/idfc-core-equity-fund-regular-plan/MAG092,,"Large & Mid Cap Fund"
"IDFC Core Equity Fund (G)",MAG091,https://www.moneycontrol.com/mutual-funds/nav/idfc-core-equity-fund-regular-plan/MAG091,,"Large & Mid Cap Fund"
"IDFC Core Equity Fund - D (D)",MAG722,https://www.moneycontrol.com/mutual-funds/nav/idfc-core-equity-fund-direct-plan/MAG722,,"Large & Mid Cap Fund"
"IDFC Core Equity Fund - D (G)",MAG723,https://www.moneycontrol.com/mutual-funds/nav/idfc-core-equity-fund-direct-plan/MAG723,,"Large & Mid Cap Fund"
"IDFC CPOF - Series I (D)",MAG367,https://www.moneycontrol.com/mutual-funds/nav/idfc-capital-protection-oriented-fund-series-i/MAG367,,"Capital Protection Funds"
"IDFC CPOF - Series I (G)",MAG366,https://www.moneycontrol.com/mutual-funds/nav/idfc-capital-protection-oriented-fund-series-i/MAG366,,"Capital Protection Funds"
"IDFC CPOF - Series II (D)",MAG391,https://www.moneycontrol.com/mutual-funds/nav/idfc-capital-protection-oriented-fund-series-ii/MAG391,,"Capital Protection Funds"
"IDFC CPOF - Series II (G)",MAG390,https://www.moneycontrol.com/mutual-funds/nav/idfc-capital-protection-oriented-fund-series-ii/MAG390,,"Capital Protection Funds"
"IDFC CPOF - Series III (D)",MAG396,https://www.moneycontrol.com/mutual-funds/nav/idfc-capital-protection-oriented-fund-series-iii/MAG396,,"Capital Protection Funds"
"IDFC CPOF - Series III (G)",MAG395,https://www.moneycontrol.com/mutual-funds/nav/idfc-capital-protection-oriented-fund-series-iii/MAG395,,"Capital Protection Funds"
"IDFC Credit Risk Fund (D)",MAG1766,https://www.moneycontrol.com/mutual-funds/nav/idfc-credit-risk-fund-regular-plan/MAG1766,,"Retirement Fund"
"IDFC Credit Risk Fund - D (D)",MAG1764,https://www.moneycontrol.com/mutual-funds/nav/idfc-credit-risk-fund-direct-plan/MAG1764,,"Retirement Fund"
"IDFC Dynamic Equity Fund-Dir (D)",MAG1631,https://www.moneycontrol.com/mutual-funds/nav/idfc-dynamic-equity-fund-direct-plan/MAG1631,,"Dynamic Asset Allocation or Balanced Advantage"
"IDFC Dynamic Equity Fund-Dir (G)",MAG1630,https://www.moneycontrol.com/mutual-funds/nav/idfc-dynamic-equity-fund-direct-plan/MAG1630,,"Dynamic Asset Allocation or Balanced Advantage"
"IDFC Dynamic Equity Fund-Reg (D)",MAG1629,https://www.moneycontrol.com/mutual-funds/nav/idfc-dynamic-equity-fund-regular-plan/MAG1629,,"Dynamic Asset Allocation or Balanced Advantage"
"IDFC Dynamic Equity Fund-Reg (G)",MAG1628,https://www.moneycontrol.com/mutual-funds/nav/idfc-dynamic-equity-fund-regular-plan/MAG1628,,"Dynamic Asset Allocation or Balanced Advantage"
"IDFC Equity Fund - Plan B (D)",MAG344,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-fund-plan-b/MAG344,,"Large Cap Fund"
"IDFC Equity Fund - Plan B (G)",MAG343,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-fund-plan-b/MAG343,,"Large Cap Fund"
"IDFC Equity Opport. -Sr 1- Dir (DP)",MAG914,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-1-direct-plan-dividend-payout-/MAG914,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 1- Dir (DS)",MAG915,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-1-direct-plan-dividend-sweep-/MAG915,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 1- Reg (DP)",MAG912,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-1-regular-dividend-payout-/MAG912,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 1- Reg (DS)",MAG913,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-1-regular-dividend-sweep-/MAG913,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 2- Dir (DP)",MAG1323,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-2-direct-plan-dividend-payout-/MAG1323,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 2- Dir (DS)",MAG1324,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-2-direct-plan-dividend-sweep-/MAG1324,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 2- Reg (DP)",MAG1321,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-2-regular-dividend-payout-/MAG1321,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 2- Reg (DS)",MAG1322,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-2-regular-dividend-sweep-/MAG1322,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 3- Dir (DP)",MAG1327,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-3-direct-plan-dividend-payout-/MAG1327,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 3- Dir (DS)",MAG1328,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-3-direct-plan-dividend-sweep-/MAG1328,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 3- Reg (DP)",MAG1325,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-3-regular-dividend-payout-/MAG1325,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 3- Reg (DS)",MAG1326,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-3-regular-dividend-sweep-/MAG1326,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 4- Dir (DP)",MAG1329,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-4-direct-plan-dividend-payout-/MAG1329,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 4- Dir (DP)",MAG1808,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-4-direct-plan-dividend-payout-/MAG1808,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 4- Dir (DS)",MAG1330,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-4-direct-plan-dividend-sweep-/MAG1330,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 4- Dir (G)",MAG1331,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-4-direct-plan/MAG1331,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 4- Dir (G)",MAG1810,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-4-direct-plan/MAG1810,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 4- Reg (DP)",MAG1332,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-4-regular-dividend-payout-/MAG1332,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 4- Reg (DP)",MAG1811,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-4-regular-dividend-payout-/MAG1811,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 4- Reg (G)",MAG1813,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-4-regular/MAG1813,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 5- Dir (DP)",MAG1814,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-5-direct-plan-dividend-payout-/MAG1814,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 5- Dir (DS)",MAG1815,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-5-direct-plan-dividend-sweep-/MAG1815,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 5- Dir (G)",MAG1816,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-5-direct-plan/MAG1816,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 5- Reg (DP)",MAG1817,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-5-regular-dividend-payout-/MAG1817,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 5- Reg (DS)",MAG1818,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-5-regular-dividend-sweep-/MAG1818,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 5- Reg (G)",MAG1819,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-5-regular/MAG1819,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 6- Dir (DP)",MAG1959,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-6-direct-plan-dividend-payout-/MAG1959,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 6- Dir (DS)",MAG1960,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-6-direct-plan-dividend-sweep-/MAG1960,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 6- Dir (G)",MAG1961,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-6-direct-plan/MAG1961,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 6- Reg (DP)",MAG1962,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-6-regular-dividend-payout-/MAG1962,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 6- Reg (DS)",MAG1963,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-6-regular-dividend-sweep-/MAG1963,,"Multi Cap Fund"
"IDFC Equity Opport. -Sr 6- Reg (G)",MAG1964,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-opportunity-series-6-regular/MAG1964,,"Multi Cap Fund"
"IDFC Equity Savings (AD)",MAG1695,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-savings-fund-regular-plan-ad-/MAG1695,,"Equity Savings"
"IDFC Equity Savings (D)",MAG219,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-savings-fund-regular-plan/MAG219,,"Equity Savings"
"IDFC Equity Savings (G)",MAG218,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-savings-fund-regular-plan/MAG218,,"Equity Savings"
"IDFC Equity Savings - D (AD)",MAG1696,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-savings-fund-direct-plan-ad-/MAG1696,,"Equity Savings"
"IDFC Equity Savings - D (D)",MAG1248,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-savings-fund-direct-plan/MAG1248,,"Equity Savings"
"IDFC Equity Savings - D(G)",MAG1247,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-savings-fund-direct-plan/MAG1247,,"Equity Savings"
"IDFC Equity Savings-B (D)",MAG221,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-savings-fund-plan-b/MAG221,,"Arbitrage Fund"
"IDFC Equity Savings-B (G)",MAG220,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-savings-fund-plan-b/MAG220,,"Arbitrage Fund"
"IDFC Focused Equity - Direct (D)",MAG726,https://www.moneycontrol.com/mutual-funds/nav/idfc-focused-equity-fund-direct-plan/MAG726,,"Focused Fund"
"IDFC Focused Equity - Direct (G)",MAG727,https://www.moneycontrol.com/mutual-funds/nav/idfc-focused-equity-fund-direct-plan/MAG727,,"Focused Fund"
"IDFC Focused Equity - Plan B (D)",MAG339,https://www.moneycontrol.com/mutual-funds/nav/idfc-focused-equity-fund-plan-b/MAG339,,"Large Cap Fund"
"IDFC Focused Equity - Plan B (G)",MAG340,https://www.moneycontrol.com/mutual-funds/nav/idfc-focused-equity-fund-plan-b/MAG340,,"Large Cap Fund"
"IDFC Focused Equity - Regular (D)",MAG097,https://www.moneycontrol.com/mutual-funds/nav/idfc-focused-equity-fund-regular-plan/MAG097,,"Focused Fund"
"IDFC Focused Equity - Regular (G)",MAG096,https://www.moneycontrol.com/mutual-funds/nav/idfc-focused-equity-fund-regular-plan/MAG096,,"Focused Fund"
"IDFC Hybrid Equity Fund (D)",MAG1762,https://www.moneycontrol.com/mutual-funds/nav/idfc-hybrid-equity-fund-regular-plan/MAG1762,,"Aggressive Hybrid Fund"
"IDFC Hybrid Equity Fund (G)",MAG1763,https://www.moneycontrol.com/mutual-funds/nav/idfc-hybrid-equity-fund-regular-plan/MAG1763,,"Aggressive Hybrid Fund"
"IDFC Hybrid Equity Fund - D (D)",MAG1760,https://www.moneycontrol.com/mutual-funds/nav/idfc-hybrid-equity-fund-direct-plan/MAG1760,,"Aggressive Hybrid Fund"
"IDFC Hybrid Equity Fund - D (G)",MAG1761,https://www.moneycontrol.com/mutual-funds/nav/idfc-hybrid-equity-fund-direct-plan/MAG1761,,"Aggressive Hybrid Fund"
"IDFC India GDP Growth - Regular (D)",MAG325,https://www.moneycontrol.com/mutual-funds/nav/idfc-india-gdp-growth-fund-regular-plan/MAG325,,"Multi Cap Fund"
"IDFC India GDP Growth - Regular G)",MAG324,https://www.moneycontrol.com/mutual-funds/nav/idfc-india-gdp-growth-fund-regular-plan/MAG324,,"Multi Cap Fund"
"IDFC India GDP Growth -Direct (D)",MAG728,https://www.moneycontrol.com/mutual-funds/nav/idfc-india-gdp-growth-fund-direct-plan/MAG728,,"Multi Cap Fund"
"IDFC India GDP Growth -Direct (G)",MAG729,https://www.moneycontrol.com/mutual-funds/nav/idfc-india-gdp-growth-fund-direct-plan/MAG729,,"Multi Cap Fund"
"IDFC Infrastructure - Direct (D)",MAG730,https://www.moneycontrol.com/mutual-funds/nav/idfc-infrastructure-fund-direct-plan/MAG730,,Sectoral/Thematic
"IDFC Infrastructure - Direct (G)",MAG731,https://www.moneycontrol.com/mutual-funds/nav/idfc-infrastructure-fund-direct-plan/MAG731,,Sectoral/Thematic
"IDFC Infrastructure - Plan A (D)",MAG447,https://www.moneycontrol.com/mutual-funds/nav/idfc-infrastructure-fund-regular-plan/MAG447,,Sectoral/Thematic
"IDFC Infrastructure - Plan A (G)",MAG446,https://www.moneycontrol.com/mutual-funds/nav/idfc-infrastructure-fund-regular-plan/MAG446,,Sectoral/Thematic
"IDFC Large Cap Fund (D)",MAG107,https://www.moneycontrol.com/mutual-funds/nav/idfc-large-cap-fund-regular-plan/MAG107,,"Large Cap Fund"
"IDFC Large Cap Fund (G)",MAG106,https://www.moneycontrol.com/mutual-funds/nav/idfc-large-cap-fund-regular-plan/MAG106,,"Large Cap Fund"
"IDFC Large Cap Fund - D (D)",MAG724,https://www.moneycontrol.com/mutual-funds/nav/idfc-large-cap-fund-direct-plan/MAG724,,"Large Cap Fund"
"IDFC Large Cap Fund - D (G)",MAG725,https://www.moneycontrol.com/mutual-funds/nav/idfc-large-cap-fund-direct-plan/MAG725,,"Large Cap Fund"
"IDFC Multi Cap Fund (D)",MAG095,https://www.moneycontrol.com/mutual-funds/nav/idfc-multi-cap-fund-regular-plan/MAG095,,"Multi Cap Fund"
"IDFC Multi Cap Fund (G)",MAG094,https://www.moneycontrol.com/mutual-funds/nav/idfc-multi-cap-fund-regular-plan/MAG094,,"Multi Cap Fund"
"IDFC Multi Cap Fund - D (D)",MAG732,https://www.moneycontrol.com/mutual-funds/nav/idfc-multi-cap-fund-direct-plan/MAG732,,"Multi Cap Fund"
"IDFC Multi Cap Fund - D (G)",MAG733,https://www.moneycontrol.com/mutual-funds/nav/idfc-multi-cap-fund-direct-plan/MAG733,,"Multi Cap Fund"
"IDFC NIFTY ETF",MAG1780,https://www.moneycontrol.com/mutual-funds/nav/idfc-nifty-etf/MAG1780,,"Index Funds/ETFs"
"IDFC Nifty Fund - Direct (D)",MAG738,https://www.moneycontrol.com/mutual-funds/nav/idfc-nifty-fund-direct-plan/MAG738,,"Index Funds/ETFs"
"IDFC Nifty Fund - Direct (G)",MAG739,https://www.moneycontrol.com/mutual-funds/nav/idfc-nifty-fund-direct-plan/MAG739,,"Index Funds/ETFs"
"IDFC Nifty Fund - Regular Plan (D)",MAG387,https://www.moneycontrol.com/mutual-funds/nav/idfc-nifty-fund-regular-plan/MAG387,,"Index Funds/ETFs"
"IDFC Nifty Fund - Regular Plan (G)",MAG386,https://www.moneycontrol.com/mutual-funds/nav/idfc-nifty-fund-regular-plan/MAG386,,"Index Funds/ETFs"
"IDFC Premier Equity - B (D)",MAG337,https://www.moneycontrol.com/mutual-funds/nav/idfc-premier-equity-fund-plan-b/MAG337,,"Small & Mid Cap Equity"
"IDFC Premier Equity - B (G)",MAG338,https://www.moneycontrol.com/mutual-funds/nav/idfc-premier-equity-fund-plan-b/MAG338,,"Small & Mid Cap Equity"
"IDFC Regular Savings Fund (G)",MAG361,https://www.moneycontrol.com/mutual-funds/nav/idfc-regular-savings-fund-regular-plan/MAG361,,"Conservative Hybrid Fund"
"IDFC Regular Savings Fund (MD)",MAG362,https://www.moneycontrol.com/mutual-funds/nav/idfc-regular-savings-fund-regular-plan-md-/MAG362,,"Conservative Hybrid Fund"
"IDFC Regular Savings Fund (QD)",MAG404,https://www.moneycontrol.com/mutual-funds/nav/idfc-regular-savings-fund-regular-plan-qd-/MAG404,,"Conservative Hybrid Fund"
"IDFC Regular Savings Fund - D (D)",MAG793,https://www.moneycontrol.com/mutual-funds/nav/idfc-regular-savings-fund-direct-plan/MAG793,,"Conservative Hybrid Fund"
"IDFC Regular Savings Fund - D (G)",MAG792,https://www.moneycontrol.com/mutual-funds/nav/idfc-regular-savings-fund-direct-plan/MAG792,,"Conservative Hybrid Fund"
"IDFC Regular Savings Fund - D (QD)",MAG794,https://www.moneycontrol.com/mutual-funds/nav/idfc-regular-savings-fund-direct-plan-qd-/MAG794,,"Conservative Hybrid Fund"
"IDFC SENSX ETF",MAG1781,https://www.moneycontrol.com/mutual-funds/nav/idfc-sensex-etf/MAG1781,,"Index Funds/ETFs"
"IDFC SS (50-50) Equity - B (D)",MAG334,https://www.moneycontrol.com/mutual-funds/nav/idfc-strategic-sector-50-50-equity-fund-plan-b/MAG334,,Sectoral/Thematic
"IDFC SS (50-50) Equity - B (G)",MAG333,https://www.moneycontrol.com/mutual-funds/nav/idfc-strategic-sector-50-50-equity-fund-plan-b/MAG333,,Sectoral/Thematic
"IDFC SS (50-50) Equity -Direct (D)",MAG736,https://www.moneycontrol.com/mutual-funds/nav/idfc-strategic-sector-50-50-equity-fund-direct-plan/MAG736,,Sectoral/Thematic
"IDFC SS (50-50) Equity -Direct (G)",MAG737,https://www.moneycontrol.com/mutual-funds/nav/idfc-strategic-sector-50-50-equity-fund-direct-plan/MAG737,,Sectoral/Thematic
"IDFC SS(50-50) Equity-Regular (D)",MAG270,https://www.moneycontrol.com/mutual-funds/nav/idfc-strategic-sector-50-50-equity-fund-regular-plan/MAG270,,Sectoral/Thematic
"IDFC SS(50-50) Equity-Regular (G)",MAG269,https://www.moneycontrol.com/mutual-funds/nav/idfc-strategic-sector-50-50-equity-fund-regular-plan/MAG269,,Sectoral/Thematic
"IDFC Sterling Value Fund (D)",MAG163,https://www.moneycontrol.com/mutual-funds/nav/idfc-sterling-value-fund-regular-plan/MAG163,,"Value Fund"
"IDFC Sterling Value Fund (G)",MAG162,https://www.moneycontrol.com/mutual-funds/nav/idfc-sterling-value-fund-regular-plan/MAG162,,"Value Fund"
"IDFC Sterling Value Fund - D (D)",MAG734,https://www.moneycontrol.com/mutual-funds/nav/idfc-sterling-value-fund-direct-plan/MAG734,,"Value Fund"
"IDFC Sterling Value Fund - D (G)",MAG735,https://www.moneycontrol.com/mutual-funds/nav/idfc-sterling-value-fund-direct-plan/MAG735,,"Value Fund"
"IDFC Tax Adv. (ELSS) -Direct (D)",MAG740,https://www.moneycontrol.com/mutual-funds/nav/idfc-tax-advantage-elss-fund-direct-plan/MAG740,,ELSS
"IDFC Tax Adv. (ELSS) -Direct (G)",MAG741,https://www.moneycontrol.com/mutual-funds/nav/idfc-tax-advantage-elss-fund-direct-plan/MAG741,,ELSS
"IDFC Tax Advantage (ELSS)-RP (D)",MAG304,https://www.moneycontrol.com/mutual-funds/nav/idfc-tax-advantage-elss-fund-regular-plan/MAG304,,ELSS
"IDFC Tax Advantage (ELSS)-RP (G)",MAG303,https://www.moneycontrol.com/mutual-funds/nav/idfc-tax-advantage-elss-fund-regular-plan/MAG303,,ELSS
"IDFC Tax Saver Fund (D)",MAG124,https://www.moneycontrol.com/mutual-funds/nav/idfc-tax-saver-elss-fund/MAG124,,ELSS
"IDFC Tax Saver Fund (G)",MAG123,https://www.moneycontrol.com/mutual-funds/nav/idfc-tax-saver-elss-fund/MAG123,,ELSS
"II E&BF - DP (D)",MLI1061,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-equity-bond-fund-direct-plan/MLI1061,,"Childrens Fund"
"II E&BF - DP (G)",MLI1062,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-equity-bond-fund-direct-plan/MLI1062,,"Childrens Fund"
"II E&BF - RP (D)",MLI1063,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-equity-bond-fund-regular-plan/MLI1063,,"Childrens Fund"
"II E&BF - RP (G)",MLI1064,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-equity-bond-fund-regular-plan/MLI1064,,"Childrens Fund"
"II E&BF; - DP (G)",MLI1062,/mutual-funds/nav/ii-e-bf-dp/MLI1062,,Children
"II E&BF; - RP (G)",MLI1064,/mutual-funds/nav/ii-e-bf-rp/MLI1064,,Children
"IIFL CEF - Sr. 1 - Dir. (D)",MII067,https://www.moneycontrol.com/mutual-funds/nav/iifl-capital-enhancer-fund-series-1-direct-plan/MII067,,"Multi Cap Fund"
"IIFL CEF - Sr. 1 - Dir. (G)",MII066,https://www.moneycontrol.com/mutual-funds/nav/iifl-capital-enhancer-fund-series-1-direct-plan/MII066,,"Multi Cap Fund"
"IIFL CEF - Sr. 1 - Reg. (D)",MII065,https://www.moneycontrol.com/mutual-funds/nav/iifl-capital-enhancer-fund-series-1-regular-plan/MII065,,"Multi Cap Fund"
"IIFL CEF - Sr. 1 - Reg. (G)",MII064,https://www.moneycontrol.com/mutual-funds/nav/iifl-capital-enhancer-fund-series-1-regular-plan/MII064,,"Multi Cap Fund"
"IIFL Div. Opp. Index (D)",MII009,https://www.moneycontrol.com/mutual-funds/nav/iifl-dividend-opportunities-index-fund/MII009,,"Index Funds/ETFs"
"IIFL Div. Opp. Index (G)",MII008,https://www.moneycontrol.com/mutual-funds/nav/iifl-dividend-opportunities-index-fund/MII008,,"Index Funds/ETFs"
"IIFL Div. Opp. Index - Direct (D)",MII011,https://www.moneycontrol.com/mutual-funds/nav/iifl-dividend-opportunities-index-fund-direct-plan/MII011,,"Index Funds/ETFs"
"IIFL Div. Opp. Index - Direct (G)",MII010,https://www.moneycontrol.com/mutual-funds/nav/iifl-dividend-opportunities-index-fund-direct-plan/MII010,,"Index Funds/ETFs"
"IIFL Focused Equity Fund (D)",MII057,https://www.moneycontrol.com/mutual-funds/nav/iifl-focused-equity-fund-regular-plan/MII057,,"Focused Fund"
"IIFL Focused Equity Fund (G)",MII056,https://www.moneycontrol.com/mutual-funds/nav/iifl-focused-equity-fund-regular-plan/MII056,,"Focused Fund"
"IIFL Focused Equity Fund - D (D)",MII059,https://www.moneycontrol.com/mutual-funds/nav/iifl-focused-equity-fund-direct-plan/MII059,,"Focused Fund"
"IIFL Focused Equity Fund - D (G)",MII058,https://www.moneycontrol.com/mutual-funds/nav/iifl-focused-equity-fund-direct-plan/MII058,,"Focused Fund"
"IIFL Nifty ETF",MII001,https://www.moneycontrol.com/mutual-funds/nav/iifl-nifty-etf/MII001,,"Index Funds/ETFs"
"Indiabulls Arbitrage Fund-Dir (AD)",MIM120,https://www.moneycontrol.com/mutual-funds/nav/indiabulls-arbitrage-fund-direct-plan-ad-/MIM120,,"Arbitrage Fund"
